,title,label,label_score
2315,Joko Anwar Pastikan Cinta Laura Tak Perankan Siti Gahara,non-clickbait,0
384,"Ricuh Demo Depan Unhas, Polisi Amankan Sejumlah Massa Aksi",non-clickbait,0
5300,Morowali Komitmen Cegah Korupsi di Pemerintahan,non-clickbait,0
2040,Eks Pimpinan KPK Minta DPR dan Pemerintah Tak Buru-buru Revisi UU KPK,non-clickbait,0
3867,"Berdasarkan Info dari Kementrian, Polda Aceh Sita 11,8 Ton Bibit Padi Munirwan",non-clickbait,0
4267,"Peduli Anak, Pemkab Lingga Peringati HAN 2019 di Pantai",non-clickbait,0
5108,"Bantu DKI Kejar Penunggak Pajak, Polisi Gencar Lakukan Razia",non-clickbait,0
1245,"Penampilan Song Joong Ki di Drama Baru, Kulit Cokelat & Tubuh Makin Kekar",non-clickbait,0
1344,"Sinopsis Sinetron 'CINTA SUCI' Tayang Kamis, 2 Mei 2019",non-clickbait,0
4635,Intelijen Militer Jerman Perluas Penyelidikan Pengaruh Ekstrem Kanan di Bundeswehr,non-clickbait,0
3488,"IPO, Saham Startup Telefast Indonesia Naik 50%",non-clickbait,0
5233,Alonso Siap Beraksi di Saudi Dakar Rally 2020,non-clickbait,0
7105,"Nekat Jalan Kaki Nyebrang Tol JORR di Pasar Minggu, Perempuan Asal Wonogiri Tewas Ditabrak Mobil",non-clickbait,0
5094,58% Masyarakat Indonesia Beli Makanan Siap Santap Lewat Aplikasi Smartphone,non-clickbait,0
1167,Penggemar Kang Daniel Donasikan 10.000 Keping Album untuk Palang Merah Korea,non-clickbait,0
1393,"Sinopsis Sinetron 'ISTRI-ISTRI AKHIR ZAMAN' Episode 10, Tayang 15 Mei 2019",non-clickbait,0
4757,Masinton: Capim KPK Hadapi Persoalan Besar di Internal,non-clickbait,0
5879,Pimpinan KPK Surati DPR Minta Dilibatkan dalam Revisi UU,non-clickbait,0
2055,Penusuk Santri Minum 20 Obat-obatan Terlarang Sebelum Membunuh,non-clickbait,0
5059,Rouhani: Serangan pada Kilang Minyak Saudi Adalah Peringatan,non-clickbait,0
442,"Temui Massa, Ketua DPRD Wonosobo Janji Teruskan Tuntutan Mahasiswa ke DPR",non-clickbait,0
1775,"Hasil Kualifikasi Euro 2020, De Bruyne 3 Assist, Belgia Menang Telak",non-clickbait,0
3713,"2 Tahun Belajar Lesehan, Kini SDN di Bekasi Dapat Bantuan Bangku dan Meja",non-clickbait,0
6940,"Iuran Naik, Dirut BPJS: Sama dengan Biaya Parkir per Jam",non-clickbait,0
1346,"Sinopsis Sinetron 'CINTA BUTA' Tayang Kamis, 2 Mei 2019",non-clickbait,0
6168,"PSIS Vs Persebaya Tanpa Penonton, Bejo Sugiantoro: Sama-sama Rugi",non-clickbait,0
786,Tim Dentsu Wakili Indonesia di Ajang Kreatif Periklanan Asia Pasifik,non-clickbait,0
5964,"Aburizal ke Bamsoet: Kalau Golkar Pecah, Orang Lain Tepuk Tangan",non-clickbait,0
1572,"Dara Warganegara, Super Model Tenar yang Jadi Fashion Icon dan Juri MMAZM 2019",non-clickbait,0
5987,"Kontak Tembak di Ilaga Papua, Seorang Balita Tewas",non-clickbait,0
3472,Jokowi Minta Pengusaha Kebut Pembangunan Rumah PNS,non-clickbait,0
97,"Waduk Pacal di Bojonegoro Surut, Lahan Pertanian di 4 Kecamatan Kekeringan",non-clickbait,0
1667,"Susi: Kalau Masih Pakai Cantrang, Jangan Pikir Indonesia Ini Kaya",non-clickbait,0
6901,"2020, Pabrik Mitsubishi di Vietnam Akan Produksi Xpander",non-clickbait,0
2764,Puskesmas Siaga 24 Jam Antisipasi Penderita ISPA Akibat Kabut Asap,non-clickbait,0
2833,"Pemerintah Bakal Kuasai 95,9 Persen Saham Tuban Petro",non-clickbait,0
1753,"Kecelakaan Bus Mira Nganjuk, 3 Penumpang Innova Tewas dan 1 Luka Berat",non-clickbait,0
4883,Manchester City Buat Patung Kompany di Stadion Etihad,non-clickbait,0
2502,JK Setuju Pegawai KPK Berasal dari ASN,non-clickbait,0
4726,"Mahfud MD: Habibie Ilmuwan Berotak Jerman, Berhati Makkah",non-clickbait,0
4730,Borneo FC Izinkan Cucu BJ Habibie Pulang ke Rumah Duka,non-clickbait,0
363,"Bubarkan Diri, Peserta Aksi 'Gejayan Memanggil' Punguti Sampah",non-clickbait,0
545,KPK Panggil Stafsus Imam Nahrawi Terkait Kasus Dana Hibah KONI,non-clickbait,0
3357,Marcus/Kevin Jejaki Babak Kedua China Open 2019  ,non-clickbait,0
6138,Hari Ini Kris Hatta Diserahkan ke Kejaksaan Tinggi DKI Jakarta,non-clickbait,0
1771,"Total, Jumlah Tersangka Rusuh di Papua Ada 87 Orang",non-clickbait,0
809,Curhat Pilu Warga yang Tinggal Dekat Gunung Sampah di Cilebut Bogor,non-clickbait,0
4119,Investor Malaysia Lirik Bisnis Wisata Mataram,non-clickbait,0
8501,"Sebagian Demonstran Pendukung Jokowi, Putri Gus Dur Minta Presiden Lebih Peka",non-clickbait,0
5289,Gol di Injury Time selamatkan Inter Milan dari kekalahan ,non-clickbait,0
5072,Sektor Properti Butuh Keselarasan Regulasi dan Insentif Fiskal,non-clickbait,0
1852,"Kirim Manggis ke China, Kenaikan Nilai Ekspor Manggis Indonesia Naik",non-clickbait,0
2952,Komitmen Semen Baturaja Dukung Pembangunan Tol Sumsel-Lampung,non-clickbait,0
5051,Sony Subrata Dukung Pemerintah Tegas terhadap Penyedia Medsos,non-clickbait,0
4141,Palangka Raya Waspadai Peningkatan Kasus ISPA,non-clickbait,0
4178,Bastoni Yakin Inter Milan Berjaya di Bawah Asuhan Conte,non-clickbait,0
1676,"Ibas: Demokrat Akan Terus Kawal, KPK Tak Boleh Dilemahkan",non-clickbait,0
245,PDIP Jatim Buka Pendaftaran Pilkada Hingga 14 September,non-clickbait,0
7527,ABI Research: Grab Kuasai Pasar Indonesia dan Vietnam,non-clickbait,0
3156,Gubernur Jabar: Arsitek Harus Proaktif di Era Industri 4.0,non-clickbait,0
3231,Kantin dan Rumah Penjaga SDN 10 Meruya Utara Jakbar Terbakar,non-clickbait,0
2844,"BI Bidik Potensi Kerja Sama Rp 1,4 Triliun di Festival Ekonomi Syariah",non-clickbait,0
2654,Kemenpora Buka Kegiatan Penumbuhan Minat Kewirausahaan di Kalangan Pemuda,non-clickbait,0
2126,"Rapat Paripurna DPR, Interupsi Anggota Dewan Minta Firli dkk Tak Berhenti di Tengah Jalan",non-clickbait,0
2291,"Kabut Asap Semakit Tebal, Ribuan Warga Gelar Shalat Minta Hujan",non-clickbait,0
370,Polri Dalami Kasus Mahasiswa Halu Oleo yang Tewas Tertembak Saat Demo,non-clickbait,0
3716,JTP Resmi Wakili Pemilih Partai Perindo di DPRD Sumut,non-clickbait,0
6262,"BJ Habibie Meninggal, PM Mahathir Mohamad Kehilangan Kawan Lama",non-clickbait,0
296,"Diduga Korban Tabrak Lari, Sati Tewas di Tol TB Simatupang Pagi Tadi",non-clickbait,0
557,"Anies soal Ambulans Diamankan Polda: 4 Milik PMI, 1 Milik Pemprov DKI",non-clickbait,0
4745,Yusuf Mansur Ungkap Wajah Almarhum BJ Habibie Tampak Cerah,non-clickbait,0
2647,"Sambangi RSPAD, Ketum PPP Sebut Kondisi BJ Habibie Berangsur Stabil",non-clickbait,0
1088,Serunya Lee Sung Kyung Dan Ra Mi Ran Kejar-Kejaran di Trailer 'GIRLS COP',non-clickbait,0
4224,Kualitas Udara di Palembang Semakin tidak Sehat,non-clickbait,0
5406,Korban Tewas Aksi Demonstrasi di Irak Terus Bertambah,non-clickbait,0
3058,Fitur WhatsApp Verifikasi Dua Langkah Perkuat Keamanan Informasi,non-clickbait,0
4737,Ketua KPU Kenang Jasa Habibie dalam Pemilu Indonesia,non-clickbait,0
6235,"Pemilihan Wali Kota Tangsel, Adik Airin Maju Lewat PDIP",non-clickbait,0
2238,Wiranto: Jangan Sampai Asap Nyebrang ke Negara Tetangga ,non-clickbait,0
3632,PKS Mulai Himpun Kekuatan untuk Hadapi 'Koalisi Depok Bangkit',non-clickbait,0
5849,Menyerahkan Pengelolaan KPK ke Jokowi Dinilai Tak Bijaksana,non-clickbait,0
2253,Kabut Asap Pekat Berdampak Keterlambatan Penerbangan di Riau,non-clickbait,0
88,"Bocah di Bekasi Disebut Tewas karena Bully, KPAD Imbau Keluarga Melapor",non-clickbait,0
2171,Mola TV Pegang Hak Siar Euro 2020 dan Kualifikasi Piala Asia U-16,non-clickbait,0
575,"RUU KKS: Ada Ancaman Kepentingan Indonesia, Negara Bisa Putus Koneksi Data",non-clickbait,0
6339,Hasil Lengkap Liga Spanyol Pekan Keempat dan Klasemen,non-clickbait,0
4555,Desa-Desa 'Laskar Pelangi' Kini Tersambung Wifi Gratis ,non-clickbait,0
260,"Kasus Mafia Migas Eks Bos Petral, KPK Sudah Geledah 5 Lokasi",non-clickbait,0
5937,Pemkab Lebak Jaga Populasi Bibit Unggul Kerbau Asli Daerah.,non-clickbait,0
6760,Selena Gomez Produseri Film Berseri tentang Imigran di Netflix,non-clickbait,0
1201,"Kalahkan Kang Daniel, Akun Instagram Pangeran Harry Dan Megan Markle Cetak Rekor Baru",non-clickbait,0
5899,Serang Kilang Minyak Bakal Picu Harga Naik Jadi USD100 per Barel,non-clickbait,0
6547,"SKK Migas Kalah di Arbitrase, Harus Bayar Denda Rp 39 Miliar",non-clickbait,0
690,"Kemenkes: Bayi, Ibu Hamil, dan Lansia Rentan Terhadap Kabut Asap",non-clickbait,0
6836,"Pimpinan KPK Kembalikan Mandat ke Jokowi, ICW: Menuju Kematian",non-clickbait,0
7482,"Link Live Streaming PSS Seleman Vs Persipura Jayapura, Pekan 19 Liga 1 2019",non-clickbait,0
4235,SBY Jenguk Habibie di RSPAD,non-clickbait,0
1264,Para Desainer Berbakat Italian Fashin School Gelar Fashion Show Mini,non-clickbait,0
5222,"Ditetapkan Tersangka, Menpora Siap Memberikan Jawaban Sebenarnya",non-clickbait,0
5988,Pengesahan Revisi UU KPK Dinilai Berdampak Langsung pada Ekonomi,non-clickbait,0
3573,"Revolusi Konsumen, 141 Juta Penduduk Indonesia Bakal Naik Kelas pada 2020",non-clickbait,0
6721,"Kilang Minyak Diserang, Mohammed bin Salman: Kami Bisa Atasi",non-clickbait,0
7152,Muatan di Mobil Pikap Terbakar Saat Kendaraan Melaju,non-clickbait,0
3995,Keluarga tak Berencana Bawa Habibie Berobat ke Luar Negeri,non-clickbait,0
4227,Seger Budiarjo Ditunjuk Jadi Plt Dirut PTPN III,non-clickbait,0
3234,"Imbangi Barcelona, Favre Sebut Dortmund Bermain Lebih Baik",non-clickbait,0
4640,Jokowi Makin Rajin Gelar Rapat Soal Investasi,non-clickbait,0
5759,"Korban Investasi Uang Digital, Nasabah di Tangsel Tertipu Rp35 Miliar",non-clickbait,0
5663,"Bus dan Truk Tabrakan di Jalan Medan-Pematangsiantar, Kedua Sopir Luka Parah",non-clickbait,0
5177,"Jadwal Matchday 1 Kualifikasi Grup Liga Europa, Kamis-Jumat (19-20/9/2019)",non-clickbait,0
2351,Kader Gerindra Tasikmalaya dan FPI Riau Didakwa Lakukan Kekerasan terhadap Aparat,non-clickbait,0
2355,Kemenhub Siap Kerjakan Kereta Cepat Jakarta-Surabaya,non-clickbait,0
6340,Pengamat: Pimpinan KPK Harus Pulihkan Kepercayaan Publik,non-clickbait,0
6560,Anak Lulung Dukung Anies Beri PKL Tempat di Trotoar,non-clickbait,0
4052,Jokowi Setujui Usulan Pemekaran Wilayah di Papua,non-clickbait,0
3876,Warga Medan Labuhan Tertimpa Pohon di Jalan Imam Bonjol,non-clickbait,0
5141,"Perkenalkan Mobil Kancil, Ridwan Kamil Sebut Sesuai Kebutuhan Warga",non-clickbait,0
6252,Presiden Bank Dunia: Pertumbuhan Ekonomi Global Akan Lebih Lambat,non-clickbait,0
5955,Jokowi Ingatkan Tak Ada Istilah Pengembalian Mandat di UU KPK,non-clickbait,0
1448,"Sinopsis Sinetron 'ANAK LANGIT' Tayang Rabu, 9 Mei 2019",non-clickbait,0
5577,"Advokat Didakwa Beri Suap Rp5,29 Miliar ke Aspidsus Kejati Jateng",non-clickbait,0
1286,Okie Agustina Mantan Istri Pasha Ungu Diperiksa Polisi Selama 8 Jam,non-clickbait,0
2450,Kemenhub Ingin Taksi Online Beroperasi di Semua Bandara,non-clickbait,0
4301,"Festival Konstitusi dan Antikorupsi, MPR Gelar Diskusi",non-clickbait,0
2083,"Bersama Emil, Triawan Munaf Kemukakan Cara untuk Tekan Pembajakan",non-clickbait,0
3437,Gubernur Jabar Perkuat Koordinasi dengan Kabupaten dan Kota di KOPDAR-GWPP,non-clickbait,0
56,KPK Harap Jeratan Eks Dirut Petral Bisa Buka Kotak Pandora Mafia Migas,non-clickbait,0
4639,Wali Kota Jambi Ingatkan Sekolah Patuhi Kebijakan Libur,non-clickbait,0
4570,Tiffany Girls Generation Menderita Skoliosis,non-clickbait,0
1238,"Sinopsis Drama STILL 17 Episode 29, Yang Se Jong adalah Crescendo-ku",non-clickbait,0
2052,Aburizal: Kondisi Pak Habibie Lebih Baik dari Pagi Tadi,non-clickbait,0
4992,Susunan Pemain Liverpool vs Newcastle,non-clickbait,0
7185,"Persib, PSM, dan Persija Diperkuat Eks Pemain Klub Kasta Atas Eropa",non-clickbait,0
1095,"Sinopsis Sinetron 'ORANG KETIGA' Episode 633 Tayang Jumat, 12 April 2019",non-clickbait,0
2288,Koordinator KontraS Sebut Pembiaran Karhutla Bisa Dilaporkan ke PBB,non-clickbait,0
3160,Lirik Lagu Don't Call Me Angel ,non-clickbait,0
7641,Marinir Evakuasi Ratusan Mahasiswa Yang Terjebak Bentrokan Demo Di DPR,non-clickbait,0
1907,Crown Group Raih Dua Penghargaan Bergengsi di Australia,non-clickbait,0
5654,PropertyGuru Gelar Indonesia Property Awards ke-5,non-clickbait,0
2584,Ratusan Pelanggar Perluasan Ganjil Genap Kena Tilang,non-clickbait,0
5731,Khamenei Dituding Setujui Serangan terhadap Kilang Minyak Saudi,non-clickbait,0
6193,Jadwal Sepak Bola Rabu Ini: Timnas U-19 Indonesia Vs Iran,non-clickbait,0
5763,Filipina Bakal Kedatangan 3.000 Unit DFSK Super Cab dari Indonesia,non-clickbait,0
494,Gibran Butuh 35 Ribu KTP Jika Ingin Jadi Cawalkot Independen di Solo,non-clickbait,0
6708,Aldi Taher Minta Presiden Jokowi Besuk Ria Irawan,non-clickbait,0
5722,Bupati Serang: Kami Berikan Layanan Terbaik untuk Pelajar Papua,non-clickbait,0
4514,BPPT Doakan Habibie Segera Pulih,non-clickbait,0
1188,"Sinopsis Sinetron 'ANAK LANGIT' Tayang Senin, 1 April 2019",non-clickbait,0
3245,BMKG Perkirakan Cuaca Ibu Kota Cerah Berawan Sepanjang Hari ,non-clickbait,0
5956,"APVI: Korban VAPE Disebabkan HC Oil, Bukan Liquid Legal",non-clickbait,0
4711,Din Syamsuddin Melayat ke Rumah Duka Habibie,non-clickbait,0
4694,Costa: Bermain dengan Messi-Suarez adalah Mimpi Griezmann,non-clickbait,0
6576,Bandara Supadio Belum Izinkan Pesawat Mendarat Karena Kabut Asap,non-clickbait,0
6556,Profesor Cina Dituduh Curi Teknologi Perusahaan AS untuk Huawei,non-clickbait,0
1729,Polisi Pastikan Tidak Ada Penumpukan Kendaraan di Jalan Alternatif Kebayoran Baru,non-clickbait,0
4913,Sri Mulyani: Habibie adalah Penentu Arah Bangsa,non-clickbait,0
6712,"DPR Setujui 4 Lembaga Dapat Pos Anggaran Mendesak Rp 21,7 T",non-clickbait,0
5340,Lima Lapangan dan Akses Jalan Menuju GBT Dibenahi Standar FIFA,non-clickbait,0
511,"Massa Masih Bertahan, Kapolres Jakbar Temui Tokoh Warga di Slipi",non-clickbait,0
12,Hiasan Taman Asia Afrika di Bandung Rusak Diterjang Angin Kencang,non-clickbait,0
1107,"Sinopsis 'THE CURSE OF THE WEEPING WOMAN', Hantu La Llorona Penculik Anak Kecil",non-clickbait,0
6555,Jadwal Persija Jakarta: Banuelos Siap Hadapi Ujian Vs Persipura,non-clickbait,0
2966,Perokok di Gorontalo Terancam Tak Dapat Bantuan Iuran BPJS Kesehatan,non-clickbait,0
7047,"Diragukan,Houthi Pakai Drone Serang Fasilitas Minyak Saudi Aramco",non-clickbait,0
197,"Besok, Polisi Panggil Ketum FPI Terkait Kasus Dugaan Makar",non-clickbait,0
2695,"Jadwal Shopee Liga 1 2019, Siaran Langsung Persipura vs Persija",non-clickbait,0
1951,BJ Habibie Tutup Usia | Johan Budi Pamit | Pelukan Xanana dan Habibie,non-clickbait,0
5934,Digital Inklusif lewat Startup Bisa Atasi Permasalahan Ketimpangan Ekonomi di Jabar,non-clickbait,0
6939,Korea Selatan Protes Bendera Matahari Terbit di Olimpiade 2020,non-clickbait,0
1549,Boyband MONT Sukses Bikin Histeris Mahasiswa UNJ,non-clickbait,0
2054,Rapat Paripurna Pengesahan Revisi UU KPK Dinilai Cacat Etik,non-clickbait,0
2997,LRT Jabodebek Batal Beroperasi November 2019,non-clickbait,0
6596,"Liverpool Sodori Kontrak Panjang, Klopp Tak Tahan Cuaca Inggris",non-clickbait,0
6949,Tol Cikampek Elevated Diusulkan Khusus untuk Mobil dan Bus,non-clickbait,0
6396,"Jadwal Bola Akhir Pekan: Liga Inggris, Liga Spanyol, Liga Italia",non-clickbait,0
6992,Penasihat KPK Tsani Annafari Ikut Mundur,non-clickbait,0
629,KPU Lamongan Optimistis Pilbup Tepat Waktu Meski 3 Kali Usulkan Anggaran,non-clickbait,0
4302,"Visa Umrah Berbayar, Himpuh: Jangan Hanya Uang Dipikirkan",non-clickbait,0
6060,Industri Properti Diprediksi Tumbuh Stagnan Sampai Tahun Depan,non-clickbait,0
4081,"Perang Narkoba, Guatemala Kirim 2.000 Tentara ke Perbatasan",non-clickbait,0
1041,Shopee Liga 1 Kembali Bergulir Eksklusif Di Indosiar,non-clickbait,0
4004,Siswi SMK di Kota Bandung Ditusuk Saat akan Masuk Sekolah,non-clickbait,0
687,Empat Parpol Sepakat Berkoalisi di Pilbup Jember 2020,non-clickbait,0
1677,Polisi Persilahkan Veronica Koman Tempuh Upaya Hukum soal Status Tersangka,non-clickbait,0
770,"Rusuh di Jayapura, Prajurit TNI Praka Zulkifli Gugur Akibat Dibacok",non-clickbait,0
4029,"Investasi Timur Tengah Rendah, BKPM Bentuk Komisi Khusus",non-clickbait,0
731,Polri-TNI Gelar Apel Pengamanan Jelang Unjuk Rasa di DPR,non-clickbait,0
6678,Ombudsman: Kenaikan Iuran BPJS Kesehatan Tak Selesaikan Masalah,non-clickbait,0
491,Mahasiswa Sayangkan Demo Pelajar Diwarnai Kericuhan Hingga Dini Hari,non-clickbait,0
237,"Anggota DPRD Surabaya Gadai SK ke Bank, Ketua: Itu Wajar",non-clickbait,0
256,Jaksa Ungkap Duit Ratusan Juta Habil Marati ke Kivlan Zen cs,non-clickbait,0
4922,BUMN akan Revitalisasi Objek Wisata Ranupani,non-clickbait,0
2845,Menkumham Rapat dengan DPR terkait Surat Presiden soal Revisi UU KPK,non-clickbait,0
3766,"Wall Street Dibuka Melemah Imbas Laba FedEx Terjun hingga 14,3%",non-clickbait,0
735,"Demo Rusuh di Wamena, Massa Diduga Mahasiswa yang Kembali ke Papua",non-clickbait,0
767,Massa Aksi 'Gejayan Memanggil' Mulai Berkumpul di Pertigaan Colombo,non-clickbait,0
489,"Pelajar Demo Rusuh di DPR, BEM UNJ: Semoga Ini Bukan Dimanfaatkan Oknum",non-clickbait,0
866,Resep Sederhana Tumis Udang Bumbu Bawang Putih,non-clickbait,0
5005,"Orasi Ilmiah di UGM, Deputi IV Kemenko PMK Soroti Bisnis Digital",non-clickbait,0
6228,RKUHP Akan Disosialisasikan Selama 2 Tahun Setelah Disahkan,non-clickbait,0
13,"Polemik PB Djarum dan KPAI, Fadli Zon: Mestinya Bisa Dimusyawarahkan",non-clickbait,0
5916,"Menhub Budi Karya: Transportasi Merajut Nusantara, Membangun Bangsa",non-clickbait,0
2513,"Raih 1,3 Juta Penonton, Gundala Jadi Film Terlaris ke-6 Tahun Ini",non-clickbait,0
2496,"Kabut Asap Makin Pekat, Sekolah di Jambi Diliburkan",non-clickbait,0
6294,Peta Jalan Industri Fintech Syariah Ditargetkan Selesai pada 2020,non-clickbait,0
8000,Kemenhub Minta Menteri BUMN Ikut Bereskan Kisruh Sriwijaya Air,non-clickbait,0
1996," BNPB Kewalahan Padamkan Api, Kebakaran Meluas Kabut Asap Semakin Parah",non-clickbait,0
323,Kualitas Udara Kota Jambi Malam Hari Masuk Kategori Berbahaya,non-clickbait,0
6410,Transportasi Akan Makin Tinggi Menyumbang Polusi Udara Jakarta,non-clickbait,0
888,"Ekspedisi Segaris, Perjalanan 90 Hari Keliling Indonesia Lewat Serial Web",non-clickbait,0
6464,Google Doodle Peringati Hari Lahir Chrisye,non-clickbait,0
5330,PDIP Minta Wamen Maksimal Wujudkan Visi Presiden Jokowi,non-clickbait,0
4621,SMA PKP Gelar Pemilu Raya Wujud Demokrasi Damai,non-clickbait,0
2968,Jantung Babi Diprediksi Bisa Didonorkan ke Manusia,non-clickbait,0
7064,"Kualitas Udara Jakarta Hari Ini, AirVisual: Tidak Sehat",non-clickbait,0
855,"Rusuh di Jayapura: 1 Prajurit TNI Gugur, 6 Anggota Brimob Terluka",non-clickbait,0
5944,Fasha Didaulat Jadi Ketua Dewan Penasehat DPD Korps Alumni KNPI Provinsi Jambi,non-clickbait,0
369,Demo Tolak RUU KUHP Juga Digelar Ribuan Mahasiswa Tulungagung,non-clickbait,0
398,"MPR Sidang Akhir Masa Jabatan 27 September, Sahkan Tatib 10 Pimpinan",non-clickbait,0
3620,"Perdana di BEI, Saham Bhakti Agung Propertindo Naik 20%   ",non-clickbait,0
252,Google dan Pajak Media Digital Asing,non-clickbait,0
7062,"Jaga Fokus, Pemain Timnas U-16 Indonesia Dilarang Pegang Ponsel",non-clickbait,0
4688,"Cegah Pasokan Berlebih, Data Beras Perlu Diperbaiki",non-clickbait,0
8426,"Mahasiswa Tuntut UU KPK Baru Dicabut, Fadli Zon: Jokowi Jangan Buang Badan",non-clickbait,0
1917,Eduardo Almeida Bertekad Selamatkan Semen Padang dari Degradasi,non-clickbait,0
6837,"Kabut Asap, Calon Penumpang Diimbau Rajin Cek Status Penerbangan",non-clickbait,0
5184,"Transaksi Trade Expo Indonesia 2019 Ditargetkan Capai USD1,72 Miliar",non-clickbait,0
2059,"Dua Tahun Lesehan, Murid SDN Pekayon Jaya 3 Kembali Belajar di Meja",non-clickbait,0
1914,DPR Dinilai Sengaja Pilih Firli Sebagai Ketua KPK,non-clickbait,0
6947,"1.316 Titik Panas di Sumatera, Wagub Riau Ajak Salat Istisqa",non-clickbait,0
870,"Menu Hari Ini: Fuyunghai Mie Instan, Tumis Tauge dan Rolade Sayur",non-clickbait,0
518,"Di PBB, Menlu Retno Paparkan Saran Perkuat Kerja Sama Kontraterorisme",non-clickbait,0
6905,"Warga Rangkul Anak BJ Habibie, Ilham: Silakan, Saya Tak Geli",non-clickbait,0
6724,"Dituduh Serang Kilang Minyak Saudi Aramco, Iran: Siap Berperang",non-clickbait,0
2046,"Bagi Akademisi Papua, Sulit Terima Mahasiswa Baru dalam Jumlah Besar secara Bersamaan",non-clickbait,0
6671,Miliarder Jepang Sebut Brexit Mustahil Diwujudkan,non-clickbait,0
3742,Gerindra Usulkan Dewan Pengawas KPK Dipilih DPR,non-clickbait,0
2407,Ribuan Ikan Mati Mendadak dan Terdampar di Pesisir Pantai Ambon,non-clickbait,0
117,Satu-satunya Korban Selamat Kecelakaan Maut di Nganjuk Diciduk Kasus Narkoba,non-clickbait,0
38,Kadis PU dan 2 PNS Kabupaten Mandailing Natal Ditahan Kejati Sumut,non-clickbait,0
1390,"Sinopsis Sinetron 'CINTA BUTA' Episode 125, Tayang 15 Mei 2019",non-clickbait,0
6879,DPRD DKI Berharap Pendamping Anies Baswedan Segera Terpilih,non-clickbait,0
4790,Netanyahu Isyaratkan Perintahkan Serangan ke Gaza,non-clickbait,0
6407,"Bela Veronica Koman, Advokat Papua: Pengacara Kok Jadi Tersangka",non-clickbait,0
627,Polisi Periksa Guru BK-5 Siswi Terkait Penemuan Janin dalam Kelas di Sulbar,non-clickbait,0
1945,"Mau Jadi Calon Wali Kota Tangsel, Kolonel Beben Siap Mundur dari TNI",non-clickbait,0
368,"Jelang Pilkada 2020, 3.412 Warga Sleman Belum Rekam e-KTP",non-clickbait,0
3639,Kementan Optimis Swasembada Gula Putih di Depan Mata,non-clickbait,0
506,"Polisi Bubarkan Massa di Slipi, Lalin Kembali Normal",non-clickbait,0
1758,Fraksi PAN Usul Keputusan Dewan Disetujui Seluruh Pimpinan,non-clickbait,0
4221,Polres Padang Pariaman Tangkap Dua Pemuda Pengedar Sabu,non-clickbait,0
2557,Jack Ma Resmi Pensiun dari Alibaba Hari Ini,non-clickbait,0
7059,Tambang Batubara Ombilin Sawahlunto Jadi Warisan Budaya UNESCO,non-clickbait,0
1956,"Sudah Damai, Pengacara Ingin Kasus Ibu Hamil yang Diberi Obat Kedaluwarsa Tetap Lanjut",non-clickbait,0
77,"Asap Pekat Selimuti Riau, Pemprov Gelar Salat Minta Hujan Besok",non-clickbait,0
3986,"Hadapi Era Digital, OJK Gandeng Otoritas Keuangan Korsel",non-clickbait,0
4361,Suporter Thailand Kecewa SUGBK Sepi dari Suporter Indonesia,non-clickbait,0
6359,Ketika Perwakilan PBB Ikut Flashmob Bersama Korban Gempa Palu,non-clickbait,0
820,"Jokowi Bertemu Pimpinan Ormas Keagamaan, Demo Mahasiswa Ikut Dibahas",non-clickbait,0
6841,"Gaji DPRD DKI Rp 111 Juta, Masyarakat Anggap Tak Sesuai",non-clickbait,0
2299,"Seorang Anak Diduga Tewas karena Keracunan PM-TAS, Dinkes DKI Evaluasi SOP Penyiapan Makanan",non-clickbait,0
1992,Dibutuhkan Komitmen Semua Pihak Agar Pariwisata Maratua Mendunia,non-clickbait,0
2899,Honda Tidak Menjamin Karier Jorge Lorenzo,non-clickbait,0
2360,Tol Jakarta-Cikampek Elevated Beroperasi Fungsional Saat Natal 2019,non-clickbait,0
5690,Kodam Tanjungpura Siap Gelar Operasi Mandiri Tanggulangi Karhutla,non-clickbait,0
5565,Duterte Beri Rp268 Juta bagi Penangkap Penjahat Hidup atau Mati,non-clickbait,0
2297,"Kabut Asap Semakin Tebal, Dinas Kesehatan Wajibkan Warga Kenakan Masker Saat Keluar Rumah",non-clickbait,0
83,KPK Tetapkan Eks Pejabat Pertamina Energy Tersangka Mafia Migas,non-clickbait,0
4919,Polda Metro Ungkap Sindikat Narkoba Jaringan Malaysia,non-clickbait,0
3645,Rossi Kecewa Hanya Finis Keempat di Misano ,non-clickbait,0
1406,"Wulan Guritno Senang, Geng Humble Glam Rata Sudah Menikah Semua",non-clickbait,0
4522,BMKG Bantah Indonesia Kirim Asap ke Malaysia,non-clickbait,0
421,"Diduga Rusak Mobil Polisi, 8 Pelajar Diperiksa di Polres Bogor",non-clickbait,0
5510,"Bantu Dunia Usaha Selesaikan Utang-Piutang, AKPI Harus Tingkatkan Kompetensi",non-clickbait,0
2085,Rapat Paripurna DPR Resmi Tetapkan 5 Pimpinan KPK Terpilih,non-clickbait,0
4899,Menristek: Selamat Jalan Bapak Teknologi Indonesia,non-clickbait,0
2284,"Antisipasi Kebakaran Lahan, Ibu Kota Baru akan Dilengkapi Bendungan Penampung Air",non-clickbait,0
4351,Bupati Anas-PPNI Kolaborasi Sehatkan Usaha Wisata Warga,non-clickbait,0
6893,"Pembangunan Tol Kunciran-Serpong Capai 97,02 Persen",non-clickbait,0
